,Date,Close-BTCUSDT,Close-ETHUSDT,Close-BNBUSDT,Close-ADAUSDT,Close-XRPUSDT,Close-DOGEUSDT,Close-DOTUSDT,Close-UNIUSDT,Close-BCHUSDT,Close-SOLUSDT,Close-LTCUSDT,Close-LINKUSDT,Close-MATICUSDT,Close-THETAUSDT,Close-ETCUSDT,Close-XLMUSDT,Close-ICPUSDT,Close-VETUSDT,Close-FILUSDT,Close-TRXUSDT,Close-EOSUSDT,Close-AAVEUSDT,Close-XMRUSDT,Close-LUNAUSDT,Close-SHIBUSDT,Close-ATOMUSDT,Close-ALGOUSDT,Close-FTTUSDT,Close-CAKEUSDT,Close-MKRUSDT,Close-NEOUSDT
493,2018-12-23 03:00:00,3929.71,129.03,5.959,0.04369,0.3669,,,,,,32.97,,,,4.8427,0.12454,,0.004641,,0.02056,2.7774,,,,,,,,,,7.547
494,2018-12-24 03:00:00,4008.01,138.03,6.0979,0.04499,0.40092,,,,,,32.68,,,,5.0642,0.13063,,0.004718,,0.02065,2.7407,,,,,,,,,,8.325
495,2018-12-25 03:00:00,3745.79,127.6,5.45,0.04107,0.37598,,,,,,30.5,,,,4.647,0.11882,,0.004309,,0.01967,2.48,,,,,,,,,,7.551
496,2018-12-26 03:00:00,3777.74,129.35,5.6029,0.0406,0.37253,,,,,,30.3,,,,5.4207,0.11836,,0.00432,,0.02001,2.5469,,,,,,,,,,7.695
497,2018-12-27 03:00:00,3567.91,113.8,5.1791,0.03611,0.33368,,,,,,27.55,,,,4.7049,0.10727,,0.003839,,0.01798,2.2656,,,,,,,,,,6.799
498,2018-12-28 03:00:00,3839.26,135.3,5.8811,0.04111,0.36997,,,,,,31.8,,,,5.1775,0.11878,,0.004297,,0.0203,2.5994,,,,,,,,,,7.801
499,2018-12-29 03:00:00,3695.32,132.89,5.66,0.04049,0.35593,,,,,,30.28,,,,5.0314,0.11435,,0.00402,,0.01939,2.5523,,,,,,,,,,7.663
500,2018-12-30 03:00:00,3801.91,137.77,5.8939,0.04263,0.36489,,,,,,31.38,,,,5.2048,0.11556,,0.00415,,0.01961,2.6349,,,,,,,,,,7.955
501,2018-12-31 03:00:00,3702.9,131.45,6.1111,0.04054,0.34849,,,,,,29.9,,,,4.9798,0.11002,,0.003927,,0.01868,2.5326,,,,,,,,,,7.409
502,2019-01-01 03:00:00,3797.14,139.1,5.991,0.04198,0.3608,,,,,,31.48,,,,5.252,0.11351,,0.004082,,0.01928,2.6184,,,,,,,,,,7.756
503,2019-01-02 03:00:00,3858.56,152.01,6.051,0.04433,0.36882,,,,,,32.67,,,,5.32,0.11656,,0.004132,,0.01974,2.8197,,,,,,,,,,7.899
504,2019-01-03 03:00:00,3766.78,146.3,5.7979,0.04205,0.3524,,,,,,31.39,,,,4.9982,0.11139,,0.00397,,0.01966,2.6379,,,,,,,,,,7.522
505,2019-01-04 03:00:00,3792.01,151.97,5.9692,0.04301,0.35308,,,,,,31.76,,,,5.1894,0.11271,,0.004023,,0.02106,2.6744,,,,,,,,,,7.455
506,2019-01-05 03:00:00,3770.96,152.83,5.9625,0.04403,0.34851,,,,,,34.33,,,,5.0564,0.11148,,0.003998,,0.0219,2.651,,,,,,,,,,7.722
507,2019-01-06 03:00:00,3987.6,153.86,6.2688,0.04822,0.36042,,,,,,38.3,,,,5.385,0.11871,,0.004245,,0.02249,2.8092,,,,,,,,,,8.463
508,2019-01-07 03:00:00,3975.45,149.34,6.2009,0.04755,0.36022,,,,,,37.35,,,,4.8099,0.12232,,0.004121,,0.02334,2.7336,,,,,,,,,,8.36
509,2019-01-08 03:00:00,3955.13,147.6,6.5128,0.0478,0.36073,,,,,,38.7,,,,4.8852,0.12153,,0.004297,,0.02589,2.743,,,,,,,,,,9.006
510,2019-01-09 03:00:00,3966.65,148.1,6.5511,0.05144,0.3648,,,,,,38.17,,,,4.9059,0.1225,,0.004702,,0.02785,2.86,,,,,,,,,,8.999
511,2019-01-10 03:00:00,3585.88,124.95,5.8449,0.04366,0.32464,,,,,,32.81,,,,4.3316,0.10595,,0.003968,,0.02541,2.3691,,,,,,,,,,7.775
512,2019-01-11 03:00:00,3601.31,124.65,5.9595,0.0433,0.3258,,,,,,31.49,,,,4.3799,0.10385,,0.003912,,0.02453,2.3627,,,,,,,,,,7.735
513,2019-01-12 03:00:00,3583.13,123.35,5.8594,0.04288,0.32557,,,,,,31.65,,,,4.4593,0.10447,,0.003938,,0.02296,2.3768,,,,,,,,,,7.563
514,2019-01-13 03:00:00,3476.81,114.16,5.4688,0.03944,0.31132,,,,,,29.59,,,,4.1395,0.10102,,0.003698,,0.02085,2.2092,,,,,,,,,,6.984
515,2019-01-14 03:00:00,3626.09,126.95,6.0583,0.04343,0.32871,,,,,,31.71,,,,4.2913,0.10732,,0.003974,,0.02524,2.4256,,,,,,,,,,7.812
516,2019-01-15 03:00:00,3553.06,118.95,5.8111,0.04201,0.3215,,,,,,30.75,,,,4.1215,0.1037,,0.003852,,0.02395,2.3496,,,,,,,,,,7.418
517,2019-01-16 03:00:00,3591.84,121.48,6.0911,0.04419,0.3257,,,,,,31.29,0.4895,,,4.2516,0.10551,,0.003933,,0.02479,2.4027,,,,,,,,,,7.551
518,2019-01-17 03:00:00,3616.21,121.54,6.3266,0.04471,0.32489,,,,,,31.4,0.4756,,,4.4137,0.10712,,0.004191,,0.02492,2.4718,,,,,,,,,,7.664
519,2019-01-18 03:00:00,3594.87,119.17,6.4867,0.04372,0.32036,,,,,,30.77,0.4894,,,4.3153,0.10542,,0.004014,,0.02441,2.4296,,,,,,,,,,7.505
520,2019-01-19 03:00:00,3665.3,122.6,6.5199,0.04515,0.3267,,,,,,32.0,0.4831,,,4.341,0.10651,,0.004077,,0.02419,2.444,,,,,,,,,,7.901
521,2019-01-20 03:00:00,3539.28,117.47,6.4008,0.04287,0.3168,,,,,,30.64,0.4834,,,4.2098,0.10289,,0.003947,,0.02355,2.3266,,,,,,,,,,7.452
522,2019-01-21 03:00:00,3526.9,115.63,6.4724,0.04251,0.31767,,,,,,30.82,0.4972,,,4.2231,0.10139,,0.004066,,0.02537,2.3223,,,,,,,,,,7.41
523,2019-01-22 03:00:00,3570.93,117.81,6.4736,0.04334,0.31762,,,,,,31.41,0.5344,,,4.2776,0.10209,,0.004529,,0.02619,2.4276,,,,,,,,,,7.6
524,2019-01-23 03:00:00,3552.82,116.44,6.4969,0.04266,0.31415,,,,,,31.69,0.5046,,,4.2467,0.10068,,0.004358,,0.02631,2.4188,,,,,,,,,,7.461
525,2019-01-24 03:00:00,3569.62,116.39,6.4588,0.04284,0.31593,,,,,,32.51,0.5017,,,4.2637,0.101,,0.004379,,0.02672,2.4343,,,,,,,,,,7.642
526,2019-01-25 03:00:00,3565.29,115.11,6.6899,0.0424,0.31384,,,,,,32.69,0.4739,,,4.3159,0.0995,,0.004298,,0.02651,2.4285,,,,,,,,,,7.493
527,2019-01-26 03:00:00,3565.25,115.34,6.9463,0.04241,0.31258,,,,,,32.8,0.4661,,,4.2704,0.09814,,0.004332,,0.0285,2.4065,,,,,,,,,,7.438
528,2019-01-27 03:00:00,3550.84,112.05,7.0396,0.04087,0.30646,,,,,,32.21,0.4303,,,4.2064,0.0943,,0.004136,,0.02902,2.3522,,,,,,,,,,7.336
529,2019-01-28 03:00:00,3434.15,105.5,6.1648,0.03855,0.29223,,,,,,30.94,0.4116,,,3.9067,0.08583,,0.003904,,0.02673,2.2267,,,,,,,,,,6.921
530,2019-01-29 03:00:00,3411.04,104.45,6.1661,0.03796,0.28693,,,,,,30.81,0.4505,,,3.8689,0.08216,,0.003875,,0.02709,2.2561,,,,,,,,,,6.979
531,2019-01-30 03:00:00,3458.18,108.29,6.1388,0.03953,0.32109,,,,,,31.68,0.4249,,,3.973,0.08509,,0.004002,,0.02717,2.3262,,,,,,,,,,7.048
532,2019-01-31 03:00:00,3434.1,106.44,6.22,0.03824,0.30911,,,,,,31.41,0.3832,,,3.9287,0.08115,,0.003886,,0.02511,2.3089,,,,,,,,,,6.861
533,2019-02-01 03:00:00,3462.07,106.73,6.5229,0.03857,0.30624,,,,,,32.65,0.4147,,,3.9046,0.08083,,0.003901,,0.02615,2.3263,,,,,,,,,,6.967
534,2019-02-02 03:00:00,3504.77,110.42,6.8655,0.03929,0.3103,,,,,,34.59,0.4136,,,3.9821,0.083,,0.003929,,0.02608,2.4389,,,,,,,,,,7.237
535,2019-02-03 03:00:00,3458.11,107.36,6.7887,0.03824,0.30219,,,,,,33.44,0.3963,,,3.8983,0.08012,,0.00386,,0.02542,2.3707,,,,,,,,,,7.016
536,2019-02-04 03:00:00,3463.22,107.68,7.1069,0.03799,0.29939,,,,,,34.09,0.3943,,,3.8746,0.07862,,0.003813,,0.02698,2.3973,,,,,,,,,,7.051
537,2019-02-05 03:00:00,3471.59,107.27,7.8665,0.03805,0.29972,,,,,,34.34,0.4224,,,3.8582,0.07702,,0.003783,,0.02623,2.3914,,,,,,,,,,6.991
538,2019-02-06 03:00:00,3405.37,104.5,8.1303,0.03667,0.2894,,,,,,32.79,0.4,,,3.745,0.07426,,0.00363,,0.02551,2.3426,,,,,,,,,,6.869
539,2019-02-07 03:00:00,3398.4,104.48,7.81,0.03646,0.29145,,,,,,33.24,0.4021,,,3.8406,0.07426,,0.003686,,0.02569,2.3415,,,,,,,,,,6.933
540,2019-02-08 03:00:00,3659.04,119.25,8.5972,0.04072,0.31205,,,,,,42.99,0.4383,,,4.1355,0.08142,,0.003957,,0.02681,2.7219,,,,,,,,,,7.54
541,2019-02-09 03:00:00,3665.18,119.19,8.9051,0.04117,0.31215,,,,,,44.68,0.4612,,,4.0761,0.08069,,0.004018,,0.02623,2.7718,,,,,,,,,,7.662
542,2019-02-10 03:00:00,3680.06,125.12,9.1697,0.0429,0.30988,,,,,,46.79,0.4499,,,4.1584,0.08022,,0.004022,,0.02579,2.8393,,,,,,,,,,7.967
543,2019-02-11 03:00:00,3631.05,120.89,9.5288,0.04169,0.30255,,,,,,42.9,0.4289,,,4.0697,0.077,,0.003905,,0.02457,2.75,,,,,,,,,,8.128
544,2019-02-12 03:00:00,3631.46,122.41,9.2765,0.04173,0.30514,,,,,,43.89,0.4277,,,4.0685,0.07718,,0.003923,,0.02441,2.9465,,,,,,,,,,8.189
545,2019-02-13 03:00:00,3609.4,121.86,8.9103,0.04107,0.30382,,,,,,41.61,0.4411,,,4.0982,0.07622,,0.003852,,0.02406,2.8564,,,,,,,,,,8.224
546,2019-02-14 03:00:00,3590.56,120.42,8.7655,0.04037,0.30081,,,,,,41.26,0.4259,,,4.1065,0.07626,,0.003861,,0.0233,2.7427,,,,,,,,,,7.888
547,2019-02-15 03:00:00,3602.47,121.67,9.2911,0.04059,0.30194,,,,,,42.58,0.4342,,,4.0937,0.07907,,0.003929,,0.0237,2.7928,,,,,,,,,,8.087
548,2019-02-16 03:00:00,3618.41,122.67,9.1087,0.04101,0.30077,,,,,,43.34,0.4398,,,4.0758,0.07811,,0.004089,,0.02356,2.7873,,,,,,,,,,7.887
549,2019-02-17 03:00:00,3667.58,133.75,9.22,0.04157,0.30318,,,,,,43.91,0.4604,,,4.1738,0.07964,,0.004118,,0.02378,2.8762,,,,,,,,,,8.381
550,2019-02-18 03:00:00,3898.6,145.69,9.6127,0.04564,0.32194,,,,,,47.84,0.471,,,4.3857,0.08371,,0.004344,,0.0249,3.4764,,,,,,,,,,8.777
551,2019-02-19 03:00:00,3907.79,143.44,10.4728,0.04593,0.32238,,,,,,47.14,0.4598,,,4.5363,0.08974,,0.00427,,0.0248,3.5224,,,,,,,,,,8.881
552,2019-02-20 03:00:00,3969.74,148.44,10.9211,0.04748,0.3315,,,,,,51.5,0.4618,,,4.6727,0.09198,,0.004336,,0.025,3.9076,,,,,,,,,,9.107
553,2019-02-21 03:00:00,3937.31,145.69,10.4661,0.04506,0.3207,,,,,,48.94,0.4438,,,4.492,0.08854,,0.004464,,0.02471,3.8035,,,,,,,,,,8.585
554,2019-02-22 03:00:00,3962.0,147.36,10.7576,0.0458,0.32105,,,,,,49.19,0.4479,,,4.6762,0.0904,,0.004761,,0.0249,3.8411,,,,,,,,,,8.678
555,2019-02-23 03:00:00,4117.76,157.79,10.7265,0.04846,0.33201,,,,,,51.4,0.4585,,,4.8067,0.09389,,0.004885,,0.02528,4.245,,,,,,,,,,10.14
556,2019-02-24 03:00:00,3743.56,132.1,9.9476,0.04156,0.29757,,,,,,43.75,0.405,,,4.0862,0.08185,,0.004336,,0.02327,3.5289,,,,,,,,,,8.908
557,2019-02-25 03:00:00,3827.92,137.87,9.6967,0.04351,0.32731,,,,,,45.4,0.4723,,,4.2366,0.08603,,0.004541,,0.02407,3.5461,,,,,,,,,,9.204
558,2019-02-26 03:00:00,3809.23,136.22,9.4168,0.04296,0.31658,,,,,,44.76,0.4341,,,4.2545,0.08441,,0.00456,,0.02411,3.4318,,,,,,,,,,9.053
559,2019-02-27 03:00:00,3818.07,135.02,9.8467,0.04296,0.31067,,,,,,45.16,0.4274,,,4.2854,0.08413,,0.004537,,0.02394,3.5021,,,,,,,,,,8.857
560,2019-02-28 03:00:00,3813.69,135.34,10.2779,0.04287,0.3139,,,,,,45.61,0.4244,,,4.2171,0.08439,,0.004552,,0.02364,3.4971,,,,,,,,,,8.813
561,2019-03-01 03:00:00,3823.0,135.32,11.3111,0.043,0.31564,,,,,,47.05,0.4285,,,4.2312,0.08467,,0.004555,,0.02349,3.4673,,,,,,,,,,8.947
562,2019-03-02 03:00:00,3819.93,132.56,11.7566,0.04242,0.31382,,,,,,48.49,0.4221,,,4.23,0.08358,,0.004467,,0.02267,3.4753,,,,,,,,,,8.697
563,2019-03-03 03:00:00,3807.75,130.6,11.4511,0.04206,0.31114,,,,,,47.86,0.4205,,,4.2423,0.0875,,0.004398,,0.02248,3.5158,,,,,,,,,,8.62
564,2019-03-04 03:00:00,3715.3,125.65,11.4006,0.04022,0.30207,,,,,,45.78,0.4036,,,4.0855,0.08199,,0.004206,,0.02277,3.2321,,,,,,,,,,8.163
565,2019-03-05 03:00:00,3857.73,136.72,13.6229,0.04292,0.31471,,,,,,52.52,0.4291,,,4.2664,0.08565,,0.004332,,0.02375,3.7481,,,,,,,,,,8.739
566,2019-03-06 03:00:00,3861.84,137.4,14.5294,0.04251,0.31629,,,,,,55.37,0.4296,,,4.265,0.08469,,0.004301,,0.02318,3.7329,,,,,,,,,,8.705
567,2019-03-07 03:00:00,3873.64,136.81,15.1,0.04275,0.31311,,,,,,56.73,0.4521,,,4.3542,0.08519,,0.00447,,0.02294,3.7571,,,,,,,,,,9.175
568,2019-03-08 03:00:00,3864.89,133.52,14.2931,0.04243,0.30775,,,,,,55.61,0.4611,,,4.1892,0.08629,,0.004397,,0.02233,3.5897,,,,,,,,,,8.765
569,2019-03-09 03:00:00,3943.04,137.27,14.4651,0.04681,0.31389,,,,,,57.78,0.4746,,,4.2432,0.09028,,0.004827,,0.02277,3.7544,,,,,,,,,,8.963
570,2019-03-10 03:00:00,3916.82,135.37,14.3711,0.04557,0.31289,,,,,,56.59,0.4981,,,4.3094,0.10028,,0.004692,,0.02285,3.6935,,,,,,,,,,8.764
571,2019-03-11 03:00:00,3871.61,132.67,14.4143,0.04732,0.30992,,,,,,54.82,0.4629,,,4.1992,0.10199,,0.004644,,0.02208,3.5638,,,,,,,,,,8.724
572,2019-03-12 03:00:00,3882.73,133.57,15.3333,0.04718,0.31031,,,,,,56.58,0.4876,,,4.2704,0.10541,,0.005287,,0.02227,3.6416,,,,,,,,,,8.826
573,2019-03-13 03:00:00,3866.0,131.65,15.0244,0.04626,0.31332,,,,,,55.29,0.4805,,,4.2156,0.10916,,0.005086,,0.02221,3.5632,,,,,,,,,,8.911
574,2019-03-14 03:00:00,3877.12,132.2,14.8901,0.04765,0.31131,,,,,,55.94,0.4871,,,4.296,0.10639,,0.00518,,0.02242,3.5786,,,,,,,,,,9.267
575,2019-03-15 03:00:00,3923.76,136.56,14.9432,0.04988,0.31473,,,,,,58.52,0.4858,,,4.3995,0.10621,,0.005299,,0.02295,3.6865,,52.1,,,,,,,,9.223
576,2019-03-16 03:00:00,4005.98,140.92,15.9589,0.05124,0.31868,,,,,,61.21,0.4819,,,4.4836,0.10837,,0.005313,,0.02313,3.7991,,53.35,,,,,,,,9.416
577,2019-03-17 03:00:00,3981.14,138.67,15.5693,0.04983,0.3154,,,,,,60.47,0.4785,,,4.4148,0.10896,,0.005196,,0.0229,3.7376,,52.36,,,,,,,,9.186
578,2019-03-18 03:00:00,3987.81,137.59,15.5388,0.04997,0.31452,,,,,,59.17,0.4757,,,4.3927,0.11616,,0.005272,,0.02278,3.7066,,52.06,,,,,,,,9.108
579,2019-03-19 03:00:00,4015.53,138.55,15.4953,0.05205,0.31594,,,,,,59.52,0.477,,,4.5956,0.11193,,0.005381,,0.02275,3.7266,,52.9,,,,,,,,9.164
580,2019-03-20 03:00:00,4043.04,139.01,15.1288,0.05355,0.31779,,,,,,60.27,0.4807,,,4.6506,0.10882,,0.005653,,0.02279,3.71,,54.19,,,,,,,,9.306
581,2019-03-21 03:00:00,3980.64,134.85,14.3511,0.05235,0.30965,,,,,,58.54,0.4548,,,4.7593,0.10554,,0.005603,,0.02217,3.6185,,52.28,,,,,,,,8.921
582,2019-03-22 03:00:00,3986.93,135.98,15.1502,0.05779,0.31041,,,,,,59.26,0.4646,,,4.8519,0.10815,,0.005764,,0.02251,3.6176,,52.66,,,,,,,,9.151
583,2019-03-23 03:00:00,4006.01,137.28,15.1397,0.06349,0.31182,,,,,,60.89,0.4608,,,4.874,0.10681,,0.00588,,0.02428,3.6647,,52.67,,,,,,,,9.354
584,2019-03-24 03:00:00,3992.18,136.09,17.1096,0.06151,0.30787,,,,,,59.82,0.4531,,,4.8234,0.10437,,0.005751,,0.02324,3.6314,,52.64,,,,,,,,9.124
585,2019-03-25 03:00:00,3936.12,133.98,16.7631,0.05857,0.3031,,,,,,59.04,0.4734,,,4.6901,0.10014,,0.005612,,0.02256,3.65,,51.21,,,,,,,,8.917
586,2019-03-26 03:00:00,3948.55,134.18,16.1998,0.0617,0.30302,,,,,,58.79,0.4605,,,4.6663,0.10258,,0.005513,,0.0224,3.7439,,51.74,,,,,,,,8.867
587,2019-03-27 03:00:00,4038.05,139.45,16.6,0.06697,0.31012,,,,,,61.44,0.4946,,,4.7962,0.1076,,0.005657,,0.0233,4.2539,,53.48,,,,,,,,9.274
588,2019-03-28 03:00:00,4027.81,137.86,16.6665,0.06551,0.30604,,,,,,60.5,0.4992,,,4.7055,0.1065,,0.005834,,0.02315,4.2442,,52.8,,,,,,,,9.181
589,2019-03-29 03:00:00,4103.25,143.25,16.4753,0.07112,0.30774,,,,,,61.45,0.5008,,,4.8722,0.10752,,0.005943,,0.0233,4.302,,53.72,,,,,,,,9.941
590,2019-03-30 03:00:00,4106.97,142.46,16.9666,0.0721,0.31107,,,,,,60.45,0.494,,,4.7843,0.10725,,0.005907,,0.02322,4.1502,,53.53,,,,,,,,9.941
591,2019-03-31 03:00:00,4103.95,141.38,17.5376,0.06989,0.30889,,,,,,60.48,0.5084,,,4.8245,0.10824,,0.006092,,0.02344,4.1893,,56.07,,,,,,,,10.095
592,2019-04-01 03:00:00,4144.56,141.24,17.8888,0.0721,0.31248,,,,,,60.45,0.554,,,4.8095,0.11017,,0.006273,,0.02433,4.2043,,60.13,,,,,,,,10.04
593,2019-04-02 03:00:00,4857.29,163.31,19.7155,0.08544,0.3505,,,,,,76.78,0.5811,,,5.4288,0.12111,,0.007205,,0.02671,5.0232,,68.94,,,,,,,,11.505
594,2019-04-03 03:00:00,4932.6,159.96,18.5489,0.09062,0.34022,,,,,,85.19,0.562,,,5.4051,0.12038,,0.007269,,0.02595,5.2089,,65.88,,,,,,,,12.123
595,2019-04-04 03:00:00,4898.66,157.36,18.992,0.08716,0.32996,,,,,,84.7,0.5396,,,5.3285,0.11722,,0.007191,,0.02582,5.065,,63.57,,,,,,,,12.771
596,2019-04-05 03:00:00,5004.95,164.77,19.3657,0.09044,0.3613,,,,,,88.24,0.5729,,,5.7268,0.12697,,0.007474,,0.02699,5.3097,,69.08,,,,,,,,13.467
597,2019-04-06 03:00:00,5043.89,165.5,19.0745,0.08988,0.35264,,,,,,92.21,0.5691,,,5.9932,0.12492,,0.007552,,0.02668,5.3288,,67.82,,,,,,,,13.079
598,2019-04-07 03:00:00,5170.27,174.21,18.9523,0.0898,0.3612,,,,,,91.55,0.5773,,,7.6627,0.13226,,0.007609,,0.02889,5.4207,,69.34,,,,,,,,12.844
599,2019-04-08 03:00:00,5236.9,178.72,17.9777,0.08604,0.35568,,,,,,88.57,0.5634,,,7.1169,0.12969,,0.007407,,0.03033,5.5003,,70.47,,,,,,,,12.59
600,2019-04-09 03:00:00,5150.0,174.6,18.2984,0.08288,0.34732,,,,,,86.17,0.53,,,6.9248,0.12417,,0.007098,,0.0296,5.5231,,67.75,,,,,,,,12.06
601,2019-04-10 03:00:00,5308.25,177.12,18.24,0.08947,0.35345,,,,,,88.16,0.5197,,0.12343,7.0264,0.12578,,0.007125,,0.02997,5.8417,,70.86,,,,,,,,12.424
602,2019-04-11 03:00:00,5017.37,164.07,17.5555,0.08297,0.32705,,,,,,78.88,0.4821,,0.11013,6.2411,0.11438,,0.006619,,0.02641,5.2778,,65.97,,,,,,,,11.152
603,2019-04-12 03:00:00,5048.01,163.19,18.3333,0.0825,0.32325,,,,,,78.47,0.492,,0.11508,6.31,0.11318,,0.006827,,0.02628,5.3313,,65.73,,,,,,,,11.238
604,2019-04-13 03:00:00,5045.22,162.99,18.6111,0.08284,0.32458,,,,,,77.62,0.5358,,0.11745,6.2917,0.11501,,0.006904,,0.02604,5.2857,,64.92,,,,,,,,11.015
605,2019-04-14 03:00:00,5131.3,167.23,19.3866,0.08416,0.32762,,,,,,83.28,0.5225,,0.12112,6.4124,0.1172,,0.006906,,0.02686,5.5422,,66.25,,,,,,,,11.267
606,2019-04-15 03:00:00,5024.95,159.95,19.2666,0.0816,0.31905,,,,,,78.07,0.4883,,0.11802,6.1626,0.11237,,0.006785,,0.02622,5.3234,,63.91,,,,,,,,10.677
607,2019-04-16 03:00:00,5173.72,165.37,19.6408,0.08271,0.32379,,,,,,80.27,0.4985,,0.13142,6.2393,0.11423,,0.006962,,0.02666,5.49,,68.16,,,,,,,,10.85
608,2019-04-17 03:00:00,5202.82,165.75,19.4888,0.08244,0.33436,,,,,,78.77,0.4998,,0.1279,6.1861,0.11667,,0.007044,,0.02649,5.4153,,67.01,,,,,,,,10.923
609,2019-04-18 03:00:00,5258.44,173.33,21.8888,0.08118,0.33533,,,,,,81.68,0.5193,,0.12599,6.3218,0.11732,,0.007285,,0.02672,5.4654,,68.74,,,,,,,,11.231
610,2019-04-19 03:00:00,5258.68,172.64,24.3188,0.07884,0.32999,,,,,,82.05,0.5095,,0.12189,6.2528,0.11486,,0.007183,,0.02625,5.4546,,68.27,,,,,,,,11.028
611,2019-04-20 03:00:00,5291.73,172.88,24.8888,0.07597,0.32668,,,,,,81.15,0.5118,,0.1234,6.2131,0.11526,,0.006995,,0.02582,5.4271,,69.35,,,,,,,,10.881
612,2019-04-21 03:00:00,5256.14,168.59,23.9999,0.0733,0.31963,,,,,,76.65,0.4963,,0.114,5.8822,0.11095,,0.006756,,0.02476,5.1987,,68.29,,,,,,,,10.503
613,2019-04-22 03:00:00,5357.14,170.52,23.8,0.078,0.32252,,,,,,76.51,0.4957,,0.11187,5.8944,0.11229,,0.006936,,0.02492,5.2186,,68.17,,,,,,,,10.756
614,2019-04-23 03:00:00,5493.31,169.16,22.546,0.07351,0.31807,,,,,,73.7,0.4756,,0.10999,5.8715,0.10867,,0.006681,,0.02408,5.1033,,68.29,,,,,,,,10.215
615,2019-04-24 03:00:00,5415.0,164.78,22.9703,0.07205,0.29963,,,,,,72.85,0.475,,0.09951,5.5508,0.10232,,0.006398,,0.02325,4.773,,67.31,,,,,,,,9.89
616,2019-04-25 03:00:00,5219.9,154.72,22.4863,0.06956,0.29161,,,,,,71.78,0.4503,,0.09567,5.4369,0.09854,,0.006021,,0.02306,4.6112,,61.49,,,,,,,,9.584
617,2019-04-26 03:00:00,5314.1,157.95,23.0555,0.06989,0.3035,,,,,,73.82,0.4416,0.00545,0.10444,5.4835,0.09993,,0.006136,,0.02382,4.7925,,62.5,,,,,,,,9.489
618,2019-04-27 03:00:00,5295.69,159.31,22.4324,0.0705,0.29928,,,,,,72.23,0.443,0.00521,0.10277,5.5464,0.10037,,0.006181,,0.02348,4.7403,,63.12,,,,,,,,9.544
619,2019-04-28 03:00:00,5307.52,157.85,23.0226,0.06878,0.29946,,,,,,69.89,0.451,0.00442,0.09979,5.6296,0.0985,,0.006083,,0.02334,4.7438,,62.07,,,,,,,,9.36
620,2019-04-29 03:00:00,5238.14,155.11,21.6788,0.0651,0.29323,,,,,,67.87,0.4338,0.00347,0.09061,5.5908,0.09551,,0.005833,,0.02243,4.5138,,61.08,,,3.777,,,,,9.44
621,2019-04-30 03:00:00,5320.81,161.83,22.0391,0.0701,0.3087,,,,,,74.32,0.4727,0.00442,0.09433,5.886,0.10061,,0.006206,,0.02349,4.8159,,62.55,,,3.917,,,,,9.729
622,2019-05-01 03:00:00,5383.2,160.19,21.8788,0.0688,0.30304,,,,,,73.36,0.473,0.00432,0.09635,5.8103,0.10106,,0.006564,,0.02348,4.7617,,65.64,,,4.392,,,,,9.703
623,2019-05-02 03:00:00,5492.87,161.81,23.6166,0.06856,0.30205,,,,,,73.68,0.463,0.00419,0.09566,5.7789,0.09974,,0.006477,,0.02339,4.783,,65.1,,,4.61,,,,,9.831
624,2019-05-03 03:00:00,5772.69,168.06,23.6999,0.06995,0.30784,,,,,,79.22,0.511,0.00423,0.09668,6.0612,0.10224,,0.006663,,0.02381,5.0841,,67.46,,,5.333,,,,,9.929
625,2019-05-04 03:00:00,5829.45,163.7,22.8888,0.06687,0.30305,,,,,,77.77,0.4964,0.00397,0.09055,5.8306,0.09856,,0.006474,,0.023,4.9472,,68.4,,,5.243,,,,,9.447
626,2019-05-05 03:00:00,5775.62,163.05,22.9777,0.06603,0.30044,,,,,,75.7,0.5058,0.00372,0.08753,5.7213,0.097,,0.006427,,0.02319,4.879,,66.52,,,4.837,,,,,9.235
627,2019-05-06 03:00:00,5747.79,173.0,22.1895,0.06696,0.30283,,,,,,74.94,0.5745,0.00373,0.09088,5.6912,0.09718,,0.0063,,0.02379,4.894,,67.5,,,4.763,,,,,9.158
628,2019-05-07 03:00:00,5846.34,169.18,20.6602,0.06412,0.29819,,,,,,74.61,0.5435,0.00336,0.0854,5.6603,0.0933,,0.006105,,0.02385,4.8492,,65.93,,,4.596,,,,,8.914
629,2019-05-08 03:00:00,5987.29,170.85,20.6673,0.0647,0.29958,,,,,,74.44,0.594,0.00333,0.08679,5.707,0.09216,,0.006274,,0.02453,4.9,,67.93,,,4.313,,,,,9.043
630,2019-05-09 03:00:00,6209.18,170.9,18.8388,0.06169,0.29488,,,,,,74.19,0.6403,0.00314,0.07893,5.5821,0.08883,,0.006031,,0.02319,4.85,,65.61,,,3.88,,,,,8.663
631,2019-05-10 03:00:00,6373.33,172.91,19.6166,0.06314,0.29881,,,,,,77.11,0.6703,0.00378,0.08651,5.6392,0.09238,,0.006105,,0.0236,4.8134,,68.84,,,3.797,,,,,8.775
632,2019-05-11 03:00:00,7076.22,190.2,20.8059,0.0739,0.31724,,,,,,86.59,0.6752,0.0046,0.089,5.9556,0.10273,,0.006315,,0.02479,5.4125,,77.73,,,3.902,,,,,9.637
633,2019-05-12 03:00:00,6967.31,188.11,20.8934,0.07022,0.31016,,,,,,84.73,0.6586,0.0053,0.08633,5.8319,0.09823,,0.006111,,0.02376,5.3319,,75.66,,,3.75,,,,,9.323
